judul,sumber,tanggal,tautan,relevan,label,n_tolak,n_dukung,episode
"Webinar Sedimentasi Laut ISKINDO, Alan Koropitan: Perlu Clear tentang Tata Ruang Laut",PELAKITA.ID,2023-06-12 07:00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxNdURnbXlJZVJmVEdDTk1CMk80Ti0zZDgwUFpZSncxc1h0TEoxc01rRXFqRHZkMDhxRDFuMkJNSlBBa1hmTVhoTjFQR3NqZEVBNVVLa0J1UGlhbThhckFiOHJsX3NyNDljYmJScVl1eTJ1Z09VNERnMzIwOUsxMWhIelAyakNUU1k2LVZZYWc5WDZPdjFiRTJRYmRBeGowNTk4RUJwT2FpZmxKRk9pZVFITVJmR2VPZw?oc=5,True,netral,0,0,E1_pp_disahkan
"Aturan Main Proyek Reklamasi Diubah, Wajib Lakukan Ini",CNBC Indonesia,2023-06-12 07:00:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxQeHdldXdHZUExVDVOYmdvV216VTZ5d2lMd0JFLUZEVC0zeDBITjN6ZmEzcEUtZHlENVRiU1R1d2lSMkc1WDZ5aGFqY0VOSmo0dFdwem1JVVVvSXg0M052Q3FEb2xlNENac0NKRWVfbkJKX0g3dHhoZ1BtLXpFX093bk9SVGhsdGF2OWJzUkFPUmxuNFo0cFpQWlVCTGxic2stelZmLXpDbVlQcjktUEVXbkRR0gG3AUFVX3lxTE8yQ096MDJnX1BYS2RhS3premVhb1ZyQ21HdmFodjFVLW16aURmQVJjQjEwYkRsZnNpbjJSal83V25BaXlOVEdjSEFOVHppTlEyblY2MzVwSUkwQU5YVXNkRGZpZmg5R3JxYmxtUXlEWGxqZ2R4MFdFbWprcl9tbUx6S184MFRkQzN5VHB6cjNmWW5hT2xuUERvVWJHMmFreXdJTXhrODJOdW4tWUVTZEpReFBQTHNYYw?oc=5,False,di_luar_topik,0,0,E1_pp_disahkan
"Pengusaha Pelanggar Aturan Pengerukan Pasir Laut Hanya Kena Sanksi Administratif, DPR: Negara Terlalu Lemah",Tempo.co,2023-06-12 07:00:00,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNOW1NaFdsQUQ5VVNkNE9QWjZ1bndwY0lvcEppaEIzV3cydTZZaDB6WThSaFVMWmlaR0VFM1Q3c0tEMS01VURoclRxVjUtN2xkWnkwb0tZY0p0UXItbGY3eEZwbVYteFFFOWhoMnlZNkIxME5jNTZ1Nkk1M0pRQWh3UDlaZnpSMWJFOUVBNUlMd09RcUNxeFVqdERQN3d4c2tnaG5wd1lRYy04MWFIMTBtQmZVRlAyLU9DcVpVUDU3dk9qRlVRSTI2aEdBbldhX1BNWHVMenBXOEQ?oc=5,True,menolak,1,0,E1_pp_disahkan
Menteri KP Sebut Sudah Minta Masukan ke Pengusaha Terkait Ekspor Pasir Laut - kumparan.com,Kumparan.com,2023-06-12 07:00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNSWpaNzBUZG9MYzRKaDUwWDlOTGw1Rks2TG5Ua1hDZ1JuQk9CN3IyY1diZHMxQ3EwUXlwWHgtdC0wOU1KV0FYSW5WZlQ4bThMTEk1ZlpfNzhrc0NmQ0pTcFUwMXk5V0RQZDR2UUhOZzNBV3FJYWtFSkUyZXlWX2dqWDlEWkhNU015SlI1N2tZdlFmejUwRTFIMlFQNG16SmdoTllxVGx3OGJkUE5JV3FBR1ZrUW9NeVBYRDFaTlBqVDPSAcgBQVVfeXFMTU9mRW9MQ2lNTjRXOUZnSnk3Nzdjd3hZUnZINFNacGVzVXp5YUluc1E3U3pydTRHQ2JaZF9pUVZWRUZ6S294Mkd2cmVwVGZRRHAxR3E3OXVkTGRXYlFYZ2prNy04MEVyZFIySGNET29tM3JaY29tZzl2Vmt0VUt0TDJkUjI0NmFkR3JYY1lwRUsyd1pBNGphTTBjbmRnRFFZMkNQZXBRV3Nud3lEUTFHbnh2UlhqcGpORS1xaVNwSktjb1BndXdqa04?oc=5,True,netral,0,0,E1_pp_disahkan
Tambang Pasir Laut Tulang Bawang Disetop KKP,kirka.co,2023-06-12 07:00:00,https://news.google.com/rss/articles/CBMib0FVX3lxTFBRcmdFUERRWUd3YW1HaXpwNVVfOFIwRmNPbW9TSmxnV2thank2cUNqRE1FMDdiNHl5WkdyQ2Y4TjNYV3FFVjB3TlVRNU04THVJS1NJNWgtem1pcnhhQUlXWGR4WTFkc1ZudXFLMU1SVdIBdEFVX3lxTE9UUXoyWEZCUmJqVmN3SWh6dGROWXg5aGRpZWRXNzZFZjJYejdLbzBoem8zQlhlbTREMEw4cUszbnE0Q3NOcTFtTjlDbHJMVnlGNFFJZTczMDEySVViRFNVUlNQV05vM1lYQWgwc0RVV29nNkh4?oc=5,True,netral,0,0,E1_pp_disahkan
KOMIK STRIP: Polemik Ekspor Pasir Laut Indonesia,Katadata.co.id,2023-06-13 07:00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxPTDhHWFRSZHFuN0xIazB6NjNIbDVaOWE5bE5VQmlSbEZnUF9Cc1pwVzczR1JsZS1rS0pKSmNxdno3SUhUUUFEMWxaV21NWXdCdXFGYnQ3c1JPQ255ZGJvRFNtWW5ZYjVjRWJQUm5ZLXZuZVBqUjN3d1g2X0c5Mld1SjU5RU1taEMwcVhZX2RaRjEzNjMzTkxwMVRtWdIBoAFBVV95cUxQNXA5Y3BUQzQwWkhocThGN1RqMlNJb3pSWHNwalJPaHRjVS1MVnNsSUFjbHdPMFRib0d6eEllWlY3cjFqTGtQUUN0VEpSLWdXd2ZjX0cycVFDbWJlSTNzMEd2UXF1NU93UFhYMlBsRjZjek41Y253cnBsTzNibW1CWnhYR0ZaNVYwc1BXTWRHSHhUWHZiaTFzOFZ4UVRoSWxN?oc=5,True,netral,0,0,E1_pp_disahkan
Relasi Singapura - Indonesia dalam Sejarah Ekspor Pasir Laut,Katadata.co.id,2023-06-13 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxQOXZ5VU5MTXZVTVluTWtPRVh3T3NnUEVKLS1fdFpScGFHaHBSalZtQXBPbkFCOHNOT2pScThCVGlwTzVCSlZ3cUFXd1ZFSGZtNnRLaXpab1BicDhSaFBRaTJfZ3FsY2t4bXJSZmI0THlwaE96YUwxTzNIbXJSYlEwS2FMRTdlVVNVbVNQdFc1ZU5EdTl4NTBLOFBHcTJ4Uy0zVElZeW03azdFQjRkRUpxVdIBtgFBVV95cUxQemZxa2w4OFdoY2RXMEdFZVN1R21KUXlubXliSjZpWDBOX2FlN25LTjdYVUtKX1ZtQk54Q0hub25fZXROQ1p1X3RXbC04UnpQSGQ0OHpaUElDai1LQmF6Zm8wMzZGVG5IanYwUEx5UU54cXN3SktYMjV5RnB4UXV2eGNkWlIxWjJtUU5QdmZIYmJPSGs3eGV1X3FQLVhpdHRzTlFDbEZGeEF5Y3FCSGN3dHRUMDFiUQ?oc=5,True,netral,0,0,E1_pp_disahkan
Hari Laut Sedunia: Ancaman Kerusakan Laut Semakin Sulit Dihindari,Mongabay.co.id,2023-06-13 07:00:00,https://news.google.com/rss/articles/CBMioAFBVV95cUxOQV95WVFQck00YVlnMjNkM0FuTjBVeVgyMDlpYVJZNFo0NGNsTkl0elJZWUl3WDBlOWsydncwVDh1MGx1WG4yMVZGNXY2d21jZEZQMXpaNTZzVDA4YjF4MUFUVUVVS20tR05qMjB4Mkd2N1RlSmlqOVgwSnNlQXFYc25IU1JYVWpLbG1PUXVhRlZZQS1ST2xMX0VveEQzaHRQ?oc=5,False,di_luar_topik,2,0,E1_pp_disahkan
Aktivis Lingkungan Bitung Beber Multi Efek Tambang Pasir Laut Ancam Nelayan,BeritaManado.com,2023-06-13 07:00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxNSU5JTkJiOUt1WmF0Z3hwcXM4c3Zfdm5aLWFVV1R3SDRuV2R5bV9LaEtsQUptUkU0VXhPM2llZVRXelBPMldjdlh3M1BncXZ2QkJTZzNQMXhHcFNPWGNiRDBRNnQ4b0hSYVRHNl8zTmdiakp1SWtkTkk1Zkp4X2NrS0YyYjhRT0ZlNkJmWGxzaWgzNWlpb0NndUR0b0pMc1JMaVZF?oc=5,True,menolak,1,0,E1_pp_disahkan
Menteri KP Jawab Protes Ekspor Pasir Laut yang Datang Bertubi-tubi,Kompas.com,2023-06-13 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNbDZXRGtyTGEtTlo0ZXFVOWhyU1M5RlpfZno4a25aX2FuV1M5OFhzU2NkNFF0cEJXNjY1WF8zN1ZxUDN3cS1fdG53cExHMFdiVU9kNVIzaXVjSUNFVWdheUljOGNDcjZWV3Vhclp6akNJZnc2NzhiOFRhMTk0Yk84bmJ2UEFBb1BtRW40SWRaVTBkcEwtckMzN1JNU0paUjlhRktYaGlPOS1odHBuWENsYXRHdEpaU08z?oc=5,True,menolak,1,0,E1_pp_disahkan
"Ahli Ekologi Beberkan Dampak Pengerukan Pasir Laut, dari Terumbu Karang Mati hingga Biota Laut Punah",Tempo.co,2023-06-13 07:00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQYVZPQkRiR1U2M1p3cUxSM1dQS1A1cF8wQlRzTzJPNWxPUVRqc2pOalBDTnQ3NFRHT0thYkpMNGxHbDZCWjFXeDhfREVlZWV2c3lwVE96Z3B1SmtiaWpfb19ZTDJLV1lwQjI0c1VaT3VWVHdxSDk3dV9MZFZYUUpsS3VOX18wd0Z6ZXg5VndhYUE2Y1ZEUGFLY3FneDZmVlp5Uk5pOF9QWlhWQnVFdldqMXJWcUlDVWhaWGtDRDgwMzliT043eDdIUENZZ2dDbU5U?oc=5,True,menolak,1,0,E1_pp_disahkan
Sederet Dampak Buruk Penambangan Pasir Laut Terhadap Lingkungan - Sukabumi Update,Sukabumi Update,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxQV3NOMWlUa2dkVFVSbUU4TFFZSUZmT2x6UWpUM3JLNk9hSXAzVVRrR3ZMQ3ltcGxpZzFMVXl3SkdDeTVsR0k0VTFpX0JxX085WW9DMzRTa1BVdU50VF9vWGl2cUlianNPaVFYMVNGLXNhbG04T1NqSWN0MndtQlhFdGVFT0VFWlZGMExtU0J6Ul9ucFlaSTdrN0hIdWZCazl5U09WV1JVRnVjQXE2bkHSAa4BQVVfeXFMTTIyMk5OT0VjYkhLRHBwbWVjNm5DTFpUZ3p6RUxTcHM0XzU5MXhMZFZOWHZaTlNmaUZiYXNjZzFSMHFYMm1IQkQ1TXNKSEN5UjVqOVF2V2V6NjhLendXYmE1SE5yVXdCQUphMHl2UWVWNGlwY2hzekFqSUZNUDdadTZXMVR4TmNoc0VfdlhBMGd1YXdmUFFDaUo0VXFJRWtVdFNnUHBmdl9jOGNKVGRn?oc=5,True,menolak,2,0,E1_pp_disahkan
Sampai Kapan Lubang Bekas Tambang di Bangka Belitung Dibiarkan?,Mongabay.co.id,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMingFBVV95cUxNUmZTWW8yTWlvd2hQOURFR00zNGc3WTI0bXBub1FTV043bDRLVktzRHVhUTFVdkFvWUl6QnVjYkg0dTUtOFRuOE1kSzItSzZmS3V5bTJvYlhOaDE2MHZYV0x2bGNQNFBnSHZhaUZXT014d2dYd2VtclR2UkhxVzFtaGVSNUNLZnRRb1BqNTlpZ1plZk9mdml3QThFU01qZw?oc=5,False,di_luar_topik,0,0,E1_pp_disahkan
Jokowi Bantah Tudingan Izin Ekspor Laut Muluskan Investasi Singapura,republika.co.id,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNU29MXzFTWVdMOFNjcWJFZ0p1cEE5NlZzZFkzVWRORW11VnNrOU9DUU11UVZlS0hBS2hZTVpyVGh4MUVpTWs4emlYYU82Y0owV2NobjJKTENqWGF2d3NNMjhtb3BUZ1JfRklxUmVlRUw1M013U0NGTGpKVjZPTGt1TE5BdFYxS2R6cG5VVVFEcWVIYkJWUzBkVG8zSWdXMDJ3Tng0NmhqbTVta0Z1QnRlNlNRNm4?oc=5,False,di_luar_topik,0,0,E1_pp_disahkan
Aktivitas Penambangan Pasir Hasil Sedimentasi Laut Diklaim Tak Rusak Ekosistem,Aktual.com,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMinwFBVV95cUxQbDNaTElvMFQtMVlXNlBqVlZqSGhlOFhUNVRwUzFPTi11ck55QkZYMHRzM0N5NERRUWlHTVowYjNCS2lwZlRReVRGbUt6VTRzc2g3QXVabHBxY29OVTFVT0kyRklGTzdIamVQYWRZUWQ0Y2dVdHVUcGcwd21IWHZSLVJSZGE1ZlRwY3B4TlMyNWE3NFdZQ2h6cUpndkt3Rjg?oc=5,True,mendukung,0,1,E1_pp_disahkan
"Bisnis Seksi Ekspor Pasir Laut, Singapura Sudah Siap Anggaran Jumbo?",SWA.co.id,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxPdHFKdTlRV2UweW5pWE5ra1VtWmE2LUJOamF2M0VuWHNhSjBtU3pTQUpiQWIwd2NaaE83NHpVYktQcjVwYWI1RFd4RlBrcjZLTEc3WWdDSHBpY25mckt1V2ZXdDQ0ZFRrLTFtTVhsaV9yYXNyWDRVU1IxZFZZa1NCUVlrUkVNUXdxakpLUkEwTGp0cEFHQUhDMFZVSk8?oc=5,True,netral,0,0,E1_pp_disahkan
"Penambangan Pasir Laut Dibilang Pemanfaatan Sedimentasi, Greenwashing ala Pemerintah?",liputan6.com,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMiygFBVV95cUxNdEk1MkRxdmpOUFJxNUplUGw1VGhqNFhSeXpPMGNFQTVULTRkLUF6ZXM5ZTI3UmhaWGcyR0xxeTZfM0xNWHFHMHctQmpiNndNSi0tbEZFWWVUTG8zM0JrbzdnZDVxUHhOTVFlV0s4dnRVRERJUHZScmg5b0wyLUxuQXlpdUNmcm56OWhfRHJVSEpzMEwxSC1VVE5ibTJUbHdHVnpwb3R4Vjd3SWdXcS1SM0JoWkg4UWs1OW5EQTl4U0IzVWtDNnZoa1JB0gG8AUFVX3lxTFB2b0pkRGVRaG9aZ3BmWFNVR3B3LXVhdndQNDhJbkNxN240R1lMTzA1aVk3VVpIVVNHRjBGdnNybThHNk9ZUm9IWlRYbWFMd0Z4bDNUTHFhUFFPTkQ3U2k4YUNiazRkZGR1VjhNNU16RFpBMTVqM2tSVGZJQ1MyNGhDYWs5dGdtbXlVY0NveU0xcVA0Yl9iZXU0eWVOR0M1UjFnX2pzMmFYWDlrRDBvSkptUWtGOENuZVQ3bFJT?oc=5,True,menolak,1,0,E1_pp_disahkan
"Soal Ekspor Pasir Laut, Jokowi: Itu Pasir Hasil Sedimentasi yang Ganggu Pelayaran dan Terumbu Karang",Kompas.tv,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPY3pqMEZlMlh4cTQwWUc0NTFib1RrbUUtVGNGcnk1YmRsVEVUOW1IaEdkMC1oeWNyZkZqaW4wdnlMUk1CejJjb3Nuank1ekU4QWNvM1ZfbVNHSmZQQkZTQURhcWFfbVRxWG5JcUFJVUlmRFBtbTNXTlhRNWhQN2FvZ1ZIRm5iMzItNFVKaG1paDV6UkYwcHNXYzRHU2czdnBvb09mRFZ3UzhScmVVLWFudDNSWW5JenZ4Z1owVlp3OTFzeGZqZEJCd0J4R2xIenp1WUNaSFNkLU9CZTdXVVHSAdcBQVVfeXFMUFpOT2p0N0RrSEtpX3B6TnVVQlItU2d5aXdEUXMwdzY1VDJYcDdTakFaT1lDVmhneGNXN2ZpOVh1d1Z6dWhDbTJPMVd6UHQzenY3MmlxV2NRRlZSNy1iU3JiR0w0bWZoa2p2bjRsaldUTkxseEcwREg1eDR2TUhfRmtldzNTTndJUmFDYlBVeEtRakU0b1ZMMFVTVmVTODhJcXFSck9EakQwRVJFS0doMW1tR1BhanVCYnhuSGxlSjBzVF9QT0hOYXZsZHRCUW5DMDBnSFB6d28?oc=5,True,netral,0,0,E1_pp_disahkan
"Cegah Ekspor Pasir Laut, ESDM Dilarang Terbitkan IUP Penjualan",Bloomberg Technoz,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPMnduUVd3d2RENEgtVWJPanMwUm4yR1NvZGhqQ1dSS244d0ZrUFRmSHc5UURwR245bzlYenpoOUxLR084MEJYTEppdi15V2ZpNkRrdWpjSk40ckI3RC1JTDcySTQtaUpGYzJjbFJaR1VEaXFmWThvNERKNVVhcjdnNEpKd0Y5ZUNNWWhGcHZHV1lzckZhWXd3bUIyNTBsb3pMMXpDWFZZTkQ0cUNneVJvZw?oc=5,True,netral,0,0,E1_pp_disahkan
Ini Alasan Utama Presiden Jokowi Membuka Ekspor Pasir Sedimen ke Singapura,Kabar SDGs,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNenBOeFpPX2MzSjR0Y1p6QWJ3RFNNMFgzQzMtaGNqcUlmOHpmR1VObUVBYjEwd1ZQUnNEem9WdElQbFZxRFIyQ2FDSXMzOHNIcUpNdTR2anFrdHQyTFF1SUM1NDdFUFIxR2JsRDk5T2pOOFY1U185WVB4T3d3MDZZNjZJSW1VZnRFTUJmQUZoS1Zva2NNeFNwVkFrZnBxMHh2blZZdFU3YjlwOUFyMWFoRGtTQ3FnMXRBZTRhTDNiR1FNc3VXQXFrUGhfOVEtQTY0Vmp3?oc=5,True,netral,0,0,E1_pp_disahkan
"PP Tumpang Tindih, DPR Tolak Ekspor Pasir Laut",Epaper Media Indonesia,2023-06-14 07:00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxPNnF6YmRlaFM2UGgwVGJ3NzhuckdGdGhvTzhHNjVyOWVwRVJ5T25iaFJNamgtMGVSQTUxSHRpSjhCUzhMUmFUVWEtQ0kyYWcwYmx6UWRuQktjYUpIUGt1YlZYYUowNGpDX1c3VGx5SDFDSExTVlRpMjJtNWlZeldoOTl5bTlkS3loV3JWb2NWVzdRUHpuRTNnbEd5eXc?oc=5,True,menolak,1,0,E1_pp_disahkan
Jokowi Bantah Isu Ekspor Pasir Laut Demi Muluskan Investasi Singapura di IKN,Kompas.tv,2023-06-15 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPUktGTzFnTjZmTXFvYWFEYnFzREl5TVUwVkJmdC10VGdTQW1JNWtCMlAzZzJja3hOVDFCaC1iWVk0LUpLNVRETVk3YWRaZHdTVUxpbjFGNUxnVHFfalpmTG1RYU5rdUU3R25PRDFyMU00cl8xLXZncFZpa1QtbmZiNVYtSDMwZFdjTTFYblhCVy1qYnppdGVrZFhaNVRrZlRBM09EbHFickVkRjRMbWlMUtIBtgFBVV95cUxNbm9rYUEwWHZUMVVtM1dobHZyOEZ5VEZ5M0p4bDJjQTlVSkx3VkdwU2FFV29nQm5oaThIMW9SNzYxWXVVbjZhU0ZzVFJiT2Y3eUJ5UTlfQU9lR3QyR29xd3hPRmM3RUNabzNMQ2NrZ1FTaFQyTkdaTUJxaHprWXAtazRtcm5zaVJULVluMGo2cDZobHd2RFNJM2pGSHliSmw2LVpzNHAycGFPOF8xeGZtX01tYUlCQQ?oc=5,True,netral,0,0,E1_pp_disahkan
"Jokowi Buka Keran Ekspor Pasir Laut, Sudah Ada yang Minat?",finance.detik.com,2023-06-15 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNanQ0eVNTQ3NyTlozb0tVOTdDbUZsUDkzeTlNRWk5U0NSZjh4TkQzWFJJRUduZjFJb3hVcmJPcGNDSlRlVnJwS21ZREk1WVh4UkVhOWJPR0tUZFNxMEFZNFgzSlppM2h5YzJrVk5abmhvdUVTUXM3N3FGVlVxNGFLQ2VaUTdKeTZ3aElBUjBuYmxGWUMzbEd3RHpSZklpT09Tcm9JRGljMWxWblc4b1pxdFlERi3SAboBQVVfeXFMUDNFTGhOTlNRZUtVZ2xDV1pIaG1WblhDRWNMOVV4b1hnSzFHOUlodFRxcDFzM040RkpZTjBBbl8tNUYtRUxkdzlGalp5UXFNS3hWTjg2R1JibDBzUV9oRkZ6S0RWNDdRMlhZRk1PUk53NmJaQW1KenNkdFFSVnROVXZ2cGtGdTJMalVlNFRJRGhYNXM0eHZTY2haWG83WDg0RXlIUmNVbVhuMmc4WnNVS19YSUtLWjdhQjRR?oc=5,True,netral,0,0,E1_pp_disahkan
Tambang Pasir Laut dan Reklamasi Daratan Singapura,betahita.id,2023-06-15 07:00:00,https://news.google.com/rss/articles/CBMijgFBVV95cUxQdFJMbE9qbzRVcEhUakJoaVFlRkJwUzNCWEhRTDhiekJMb0ZpQnVMV1V6bzJtemRHdGdGVHNYQlZwYkh4SnpHaGJwSWVfUjVEVk5qRXhLSVltMk9lbzJFNWpZZ3dUX0Z6RlhCOFpRTHg0MHZqdWhMWmtSbkNzZ1k4RXNhM1lDYU01dG1VZ2lB?oc=5,True,netral,0,0,E1_pp_disahkan
Alasan Kebijakan Ekspor Pasir Laut Diduga Demi Kepentingan Investor Singapura,Tempo.co,2023-06-15 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxNVlM0R29RdmxjSmZTSnRmZkppbmFLbGsxRXpJdk9pRWlrblE2WEUzMXNFMEFKbmZoTm4tY2tCUVZwSDFTZHdzS0pKWHFNSUkzR3VwR1JDcnNNX3NFS2dkSEd2ME95QUNGanBiZlVnaGxYZFNSbXNBSVN5NzJFZHFDM1o2NnJZWlV4c1FJN1NiR2g0YWkxWk8xZlM0anRibUU3MkFEcDdVZXhkak9ZbTMzYnRoQQ?oc=5,True,menolak,1,0,E1_pp_disahkan
BPS Belum Catat Adanya Ekspor Pasir Laut sejak Mei 2023,Kompas.com,2023-06-15 07:00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQbXVhaVNyQjIyemdYRTNnbVN0RjNkUUd0T3dfaHV4cEMybkMxUTFCLUlmZ0FwN24yOEpla2VIOHNac3BfRDRQOHZYZHBPTThJNl9wa012OWFmajltZXJYcE95R3plLTV3RXhwOFBPcEFpS0xRQUVYQUw2X0ZTay0yU1E4NGN3dVFMRHpMcUdjWHVvOWtFei0yUlR0RnBFVC1EUUpvRk9URGNGZw?oc=5,True,netral,0,0,E1_pp_disahkan
Rektor Universitas Teuku Umar: 3 Syarat Pengerukan Pasir Laut,Aspek.id,2023-06-16 07:00:00,https://news.google.com/rss/articles/CBMihAFBVV95cUxOZTdmM1hLcWk2anFKWk1IeXk1U1FscktSNTFKWjRSR1hhOXpueVU3VUx1Q0Y5VkZJTEdxVWhaTkdJOTlRVHdHclhLdkROWGxPdUEzYTBLTDdibU81aGhlUWFGR1hoRWIyTjdQenJKeE5YYXdRek1hNHkyYVZLTWdTdzB1WHg?oc=5,True,netral,0,0,E1_pp_disahkan
Pakar: Sedimentasi Laut Perlu Dikeruk agar Tak Ganggu Pelayaran,finance.detik.com,2023-06-16 07:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZE1PazFoNWQtaW9JSkJKVTBzUjdoQmpjQnRHN1hsRE01VDVkQ3lCaWpWcjFVVk0wVWtWaXB4WjFCS0JXT2V1Nk9SOTRBS3pTRVA1RC1Cd3F1bmh0M3YzVXpPTjQ1N01DZjhSZ3pTbWp1YlViOUFsVF83RFJ0a2Z1bVhLanpVQURBcVp3YnFDNVl6Z2ZiaXFVaU5JNW14SmFhb1FLVExqTk5lOUlIQkdOcjNlMHFLNklFRXdlVNIBwgFBVV95cUxQUFMyLTVKVHNPLWJIOXVDX2J1VHFzb2xlLWRjemdmSzM5RnZZNVNGaHc4UWw5VzdhR1JaZUdjVDFIWlZObGdmRFJoV3V5R3B1eWNkOGUtQkNTWjl1bnE3VGhWWU44OGtVbUdaeXRNczhqT0haTlpYTV9oUHRyVlB1Vy1xTjg1Tm95Zm9GZGhYWmV4THVoWGJoOU9pTV9sTmhPMTVWRzZZaUk5YjVRM2ZZN1ZIbGpBaE5lS2JqOVItNGtmdw?oc=5,True,mendukung,0,1,E1_pp_disahkan
Tolak PP 26/2023 dan Cabut IUP PT LMU: Nelayan Tradisional Serukan Selamatkan Pulau Rupat,WALHI,2023-06-16 07:00:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxNYmlla0dkX3NOM0kxakR3VmQ2UUFFNlp2OTJWdVhzcVpJekZRc3FtME40bDM3SkN4RUxUNlVRdTBrcnFEWlpZWlB5a0RGV0NwYUJNQkwxNnk0bnlfQUMxbThDQklRUFhzTXNISVpTY2FtTHBVR1MyWEJ1ZHB0UlppUzA2M1N1V2l1X0NnSlFRVnNabUdMencwN2ktcWFIOVJ0UWp4T2s5S0RiS3VCRGdiWEt3?oc=5,False,di_luar_topik,1,0,E1_pp_disahkan
Pakar: Sedimentasi di Laut Perlu Dikeruk Agar tak Ganggu Pelayaran,republika.co.id,2023-06-16 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxQRzRRWVF4ZHcyM05SckotMnU1ZjdzNjc2SVJMdi1XU2xxNE90ZmZHNlpEUzhRb1FPM3laeVprWGNzM2laSjlnMHNVR1k2ZllwZHdrLUlMQmpqcXl6UkprZ3huYVpJZWVjeWloRmZiTElkaVgtWFJCWFYwRElxV2xjVm40eXlhQ3l3bDJXaGJSaDFNRFBPYXFUczYyaUFNSDdvWnZoNkxkcHhCSDlBc0tLaFhSazY?oc=5,False,di_luar_topik,0,1,E1_pp_disahkan
"Didukung Susi Pudjiastuti, Nelayan Pulau Rupat Riau Bentangkan Spanduk Tolak Kegiatan Tambang Pasir Laut - Harian Haluan",harianhaluan.com,2023-06-18 07:00:00,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOSEhSTC1tT2tnU3FxZFpNX2I2ZUlaLURqYW9EcXJOQllOU1FmdU5oWm9yS29CaVA3RnJuU1JKSzl2aGtfdzBoLWt6eUVOZzJ4Y1h3SUtuTjFKVEVWQTU2MWk4REo3bjQ3cXo4T3V4dndQMXV2bGthaWQ4SU96N3RXcU0yNU9OMk9Jamc5UVp0TlBGUWhXNlk4Rlh2bFBpZm4tdTJhb1JBN0VPWTB0cXNxbHlXUDZLWnB3VW9hU2FBTlZIWi1VRk9DLU8taTVLamItNjc2NGlJOHp4bFRrSDhZUdIB5gFBVV95cUxOXzN4T2NrR0NNR1ItX3dmQWNET212aW5hbE5ETkVYQzlJWlJUM2h3QTVRNzhVQmwyYmV6THJ6dEViTVdhMkxfdDNFRUdPYkE0NnR5ODB6d0c3THBRSFNacnYxcHFZbkFkN0lpS3JvdzQ5b2ZyR3VrRnBqVjc3d0J4NC01M3JrRDZHTDZuaVlPNjhzRGpnMnhsdWxmVG9HbDY3MXFLbkJMZkZGM29LTFFYQVJEWWZScEV3MGJYWnY2bUtweTBIX3g1eWp0S3JmUU0zekhfbDdGUkliS1FhazhNUXRfYXIzUQ?oc=5,True,campuran,1,1,E1_pp_disahkan
"Unjuk Rasa di Laut, Nelayan Pulau Rupat Tolak Ekspor Pasir Laut",BeritaRiau.com,2023-06-18 07:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNRnNmQnFITHNIM2NGeXR5T2RMNnhXMjRtQWkzYVFMWGFoa3QtYW5iY1JONjRjUV82akJlcV9mOVJnd0xXeXNaRlp4R21nTFk1VElUemJaUFVNZDdBTktRMnZhVXJRU2VZOENpMlRVaXBIckx5THptTzEtU0tHSHFKZ1E0UXdzREx5NDhGdUhyZTBrY3JieGlwUGUzcGE2OFlfV0NDZWZlX2kwZi1uRHBJVmRWQy1Kc1pIc1JVOTlPaFlPY0tRVWxabXI1N0FYb1RkU2k0?oc=5,True,menolak,1,0,E1_pp_disahkan
